,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
370,3189.0,0.64,0.55,3.0,201.0,2.0,0.0,0.0,hr,medium
371,7932.0,0.13,0.72,6.0,277.0,4.0,0.0,0.0,IT,low
372,12142.0,0.43,0.48,2.0,139.0,3.0,0.0,0.0,marketing,low
373,484.0,0.46,,2.0,144.0,3.0,0.0,0.0,support,low
374,5521.0,0.84,0.59,4.0,200.0,2.0,0.0,0.0,sales,medium
375,5937.0,0.6,0.69,3.0,203.0,3.0,0.0,0.0,management,high
376,4925.0,0.71,0.91,3.0,185.0,4.0,0.0,0.0,accounting,high
377,6401.0,0.52,0.57,2.0,200.0,2.0,0.0,0.0,sales,medium
378,10764.0,0.12,0.86,6.0,197.0,4.0,0.0,0.0,sales,low
379,9036.0,0.47,0.72,5.0,247.0,6.0,0.0,0.0,management,high
380,12782.0,0.6,0.68,4.0,183.0,3.0,0.0,0.0,sales,medium
381,314.0,0.16,0.86,7.0,266.0,5.0,0.0,0.0,IT,low
382,13881.0,0.15,0.74,6.0,109.0,4.0,0.0,0.0,sales,medium
383,7610.0,0.6,0.73,,,,,,,
384,5481.0,0.62,0.78,3.0,196.0,2.0,0.0,0.0,sales,medium
385,13690.0,0.77,0.85,4.0,240.0,3.0,0.0,0.0,sales,medium
386,13744.0,0.68,0.85,5.0,189.0,10.0,0.0,0.0,management,high
387,7710.0,0.64,0.84,,201.0,,,,,
388,,0.63,0.94,5.0,238.0,5.0,0.0,0.0,accounting,medium
389,1953.0,0.75,0.53,4.0,219.0,2.0,0.0,0.0,sales,medium
390,3208.0,0.65,0.5,3.0,159.0,3.0,0.0,1.0,RandD,medium
391,5703.0,0.96,0.77,3.0,177.0,2.0,0.0,0.0,marketing,medium
392,7009.0,0.62,0.77,,198.0,,,,,
393,4771.0,0.43,0.44,2.0,173.0,5.0,0.0,0.0,marketing,medium
394,,0.19,0.73,3.0,239.0,4.0,0.0,0.0,technical,medium
395,8116.0,0.71,0.9,3.0,269.0,4.0,0.0,0.0,technical,high
396,603.0,0.72,0.88,3.0,262.0,5.0,0.0,0.0,sales,medium
397,8736.0,0.62,0.78,2.0,144.0,3.0,0.0,0.0,marketing,low
398,9390.0,0.63,0.76,4.0,114.0,2.0,1.0,0.0,IT,low
399,7376.0,0.45,0.72,,201.0,,,,,
400,7535.0,0.59,0.73,,199.0,,,,,
401,4313.0,0.73,0.51,2.0,161.0,3.0,0.0,0.0,technical,low
402,7268.0,0.68,,5.0,266.0,3.0,0.0,0.0,product_mng,low
403,14586.0,0.68,0.91,3.0,157.0,7.0,0.0,0.0,sales,low
404,4363.0,0.81,0.51,5.0,228.0,6.0,0.0,0.0,product_mng,low
405,9189.0,0.74,0.74,3.0,142.0,2.0,0.0,0.0,hr,low
406,7546.0,0.62,,,199.0,,,,,
407,8699.0,0.61,0.43,3.0,146.0,3.0,0.0,0.0,technical,medium
408,5043.0,0.95,0.89,3.0,196.0,3.0,0.0,0.0,sales,low
409,3107.0,0.64,0.47,3.0,164.0,2.0,0.0,0.0,RandD,low
410,2451.0,0.64,0.71,4.0,263.0,3.0,0.0,0.0,technical,medium
411,4517.0,0.68,0.8,4.0,293.0,6.0,0.0,0.0,management,high
412,2360.0,0.72,0.73,3.0,243.0,3.0,0.0,0.0,hr,medium
413,2569.0,0.8,0.78,3.0,200.0,4.0,0.0,0.0,accounting,low
414,1860.0,,0.99,4.0,154.0,2.0,0.0,0.0,IT,medium
415,4583.0,,0.51,3.0,144.0,4.0,0.0,0.0,sales,medium
416,9789.0,0.79,0.51,4.0,158.0,3.0,0.0,0.0,accounting,high
417,14999.0,,0.79,3.0,228.0,4.0,0.0,0.0,management,high
418,8377.0,0.95,0.7,5.0,205.0,4.0,0.0,0.0,technical,low
419,5273.0,0.86,0.89,3.0,227.0,3.0,0.0,0.0,sales,high
420,10582.0,0.18,0.87,3.0,254.0,6.0,0.0,0.0,sales,low
421,1499.0,0.21,0.65,6.0,197.0,6.0,0.0,0.0,technical,medium
422,7911.0,0.61,0.76,2.0,204.0,6.0,0.0,0.0,IT,medium
423,1910.0,0.89,,4.0,281.0,7.0,0.0,0.0,sales,low
424,10444.0,0.52,0.67,4.0,220.0,4.0,0.0,0.0,product_mng,medium
425,,0.73,0.46,2.0,229.0,3.0,0.0,0.0,sales,low
426,12567.0,0.96,0.9,3.0,251.0,6.0,0.0,0.0,hr,medium
427,7667.0,0.63,0.72,,198.0,,,,,
428,8462.0,0.72,0.48,2.0,136.0,3.0,0.0,0.0,technical,low
429,3750.0,0.82,0.81,4.0,,4.0,0.0,0.0,support,low
430,3367.0,0.73,0.46,3.0,138.0,3.0,0.0,0.0,technical,medium
431,11419.0,0.67,0.49,3.0,153.0,3.0,0.0,0.0,sales,low
432,1360.0,0.77,0.82,2.0,126.0,2.0,0.0,0.0,IT,medium
433,9097.0,0.93,0.55,3.0,177.0,2.0,0.0,0.0,marketing,medium
434,3755.0,0.9,0.71,4.0,196.0,3.0,1.0,1.0,management,high
435,7795.0,0.71,0.69,5.0,208.0,5.0,0.0,0.0,sales,low
436,7579.0,0.58,0.71,,199.0,,,,,
437,7440.0,0.63,0.59,,199.0,,,,,
438,4823.0,0.73,0.78,5.0,193.0,5.0,0.0,0.0,sales,medium
439,11502.0,0.61,0.89,4.0,,4.0,1.0,0.0,sales,low
440,7241.0,,0.72,,200.0,,,,,
441,3305.0,0.4,0.49,3.0,195.0,7.0,0.0,0.0,management,low
442,2834.0,0.84,0.9,3.0,268.0,3.0,0.0,0.0,technical,medium
443,2029.0,0.72,0.89,4.0,297.0,5.0,0.0,0.0,support,medium
444,761.0,0.45,0.83,4.0,158.0,3.0,0.0,0.0,support,low
445,2454.0,0.65,0.66,4.0,152.0,3.0,0.0,0.0,support,low
446,9329.0,0.45,0.51,2.0,151.0,3.0,0.0,0.0,IT,low
447,7538.0,0.7,0.71,,204.0,,,,,
448,8386.0,0.17,0.48,3.0,204.0,4.0,0.0,0.0,IT,low
449,14374.0,0.64,0.77,4.0,264.0,7.0,0.0,0.0,sales,medium
450,7498.0,0.6,0.72,,202.0,,,,,
451,5088.0,0.69,0.48,3.0,176.0,3.0,0.0,0.0,support,medium
452,8748.0,0.66,0.68,3.0,201.0,2.0,0.0,0.0,hr,medium
453,14338.0,0.46,0.41,2.0,148.0,3.0,0.0,0.0,sales,medium
454,7599.0,0.58,0.7,,,,,,,
455,8478.0,0.6,0.77,3.0,178.0,10.0,0.0,0.0,technical,high
456,7876.0,0.61,,,201.0,,,,,
457,5603.0,0.61,,5.0,189.0,2.0,0.0,0.0,product_mng,high
458,6990.0,0.68,0.71,4.0,300.0,4.0,0.0,0.0,sales,low
459,4226.0,0.64,0.69,5.0,204.0,2.0,0.0,0.0,marketing,medium
460,7262.0,0.99,0.76,3.0,200.0,8.0,0.0,0.0,support,low
461,6322.0,0.6,0.7,,200.0,,,,,
462,9551.0,,0.81,3.0,255.0,4.0,0.0,0.0,sales,medium
463,1392.0,0.09,0.9,6.0,,4.0,0.0,0.0,accounting,low
464,7456.0,0.6,0.7,,201.0,,,,,
465,12012.0,0.99,0.55,5.0,273.0,4.0,0.0,0.0,sales,medium
466,7253.0,0.7,0.74,4.0,205.0,4.0,0.0,0.0,IT,medium
467,7610.0,0.64,0.62,3.0,201.0,,,,,
468,7509.0,0.62,0.72,5.0,198.0,3.0,0.0,0.0,support,high
469,9870.0,0.71,0.81,3.0,163.0,4.0,1.0,0.0,RandD,high
470,4172.0,0.64,0.77,4.0,193.0,2.0,0.0,0.0,sales,high
471,10776.0,0.65,0.78,2.0,183.0,2.0,0.0,0.0,IT,low
472,9036.0,0.65,,3.0,202.0,,0.0,0.0,RandD,low
473,,0.11,0.44,6.0,122.0,4.0,0.0,0.0,sales,low
474,13844.0,0.75,0.82,3.0,221.0,10.0,0.0,0.0,management,high
475,11812.0,0.93,0.71,6.0,200.0,3.0,0.0,0.0,sales,high
476,7336.0,0.61,0.71,,203.0,,,,,
477,1038.0,0.66,0.96,2.0,290.0,4.0,0.0,0.0,IT,low
478,3044.0,,0.89,6.0,287.0,3.0,0.0,0.0,product_mng,low
479,3737.0,0.15,,6.0,275.0,4.0,0.0,0.0,sales,medium
480,9363.0,0.62,0.72,,197.0,,,,,
481,7155.0,0.77,0.87,5.0,257.0,5.0,0.0,0.0,sales,low
482,7182.0,0.1,0.82,6.0,175.0,4.0,0.0,0.0,technical,low
483,10769.0,0.99,0.63,3.0,133.0,8.0,0.0,0.0,sales,medium
484,3304.0,0.67,0.74,3.0,198.0,2.0,0.0,0.0,accounting,high
485,3089.0,0.79,0.89,4.0,254.0,2.0,0.0,0.0,IT,medium
486,5202.0,0.59,0.72,,202.0,,,,,
487,12131.0,0.5,0.41,3.0,141.0,3.0,0.0,1.0,hr,medium
488,2456.0,0.89,0.81,3.0,164.0,4.0,0.0,0.0,IT,medium
489,7571.0,0.64,0.75,,202.0,,,,,
490,13017.0,,0.62,6.0,302.0,4.0,0.0,0.0,RandD,high
491,14135.0,0.37,0.59,2.0,108.0,5.0,0.0,0.0,sales,medium
492,11718.0,0.93,0.57,4.0,210.0,4.0,0.0,0.0,accounting,medium
493,3551.0,0.79,0.73,5.0,254.0,2.0,0.0,0.0,IT,medium
494,7881.0,0.61,0.73,,199.0,,,,,
495,843.0,0.11,0.9,7.0,285.0,4.0,0.0,0.0,sales,low
496,5529.0,0.7,0.96,5.0,103.0,2.0,0.0,0.0,IT,high
497,4948.0,0.37,0.44,2.0,130.0,3.0,0.0,0.0,marketing,low
498,3100.0,0.61,0.49,4.0,165.0,8.0,0.0,0.0,sales,high
499,10473.0,0.67,0.77,2.0,135.0,3.0,0.0,0.0,sales,low
500,5556.0,0.72,0.81,3.0,142.0,3.0,0.0,0.0,hr,medium
501,3094.0,0.14,0.98,6.0,279.0,4.0,0.0,0.0,IT,low
502,163.0,0.32,0.96,4.0,266.0,4.0,0.0,0.0,technical,medium
503,5842.0,0.82,0.57,6.0,202.0,4.0,0.0,0.0,hr,medium
504,9659.0,0.64,0.74,,176.0,,,,management,high
505,14025.0,0.72,0.93,4.0,261.0,5.0,0.0,0.0,sales,low
506,9949.0,0.61,0.71,,198.0,,,,,
507,1010.0,0.12,0.91,7.0,251.0,4.0,0.0,0.0,marketing,medium
508,8926.0,0.68,0.62,4.0,205.0,2.0,1.0,0.0,sales,high
509,2072.0,0.41,0.52,5.0,155.0,3.0,0.0,0.0,support,low
510,9098.0,0.72,0.78,3.0,187.0,3.0,0.0,0.0,IT,low
511,7514.0,0.6,0.72,,199.0,,,,,
512,8131.0,0.68,0.88,4.0,,5.0,0.0,0.0,sales,low
513,8359.0,0.71,0.9,4.0,271.0,5.0,0.0,0.0,sales,medium
514,14447.0,0.87,0.69,6.0,221.0,7.0,0.0,0.0,management,medium
515,7673.0,0.93,0.87,3.0,275.0,4.0,0.0,0.0,sales,low
516,14087.0,,0.45,3.0,128.0,3.0,0.0,0.0,management,high
517,4814.0,0.72,0.48,3.0,176.0,3.0,0.0,0.0,IT,low
518,7582.0,0.78,0.75,4.0,198.0,4.0,0.0,0.0,IT,low
519,8073.0,0.28,0.92,6.0,264.0,4.0,0.0,0.0,support,low
520,4705.0,0.97,,3.0,,3.0,0.0,0.0,accounting,high
521,5255.0,0.96,0.98,5.0,215.0,4.0,0.0,0.0,IT,medium
522,10354.0,0.64,0.85,3.0,220.0,2.0,0.0,0.0,accounting,low
523,,0.49,0.75,3.0,238.0,4.0,0.0,0.0,sales,medium
524,13986.0,0.84,0.94,3.0,235.0,7.0,0.0,0.0,sales,high
525,8227.0,0.65,0.72,3.0,,2.0,0.0,0.0,support,high
526,11888.0,0.89,0.73,5.0,156.0,8.0,0.0,0.0,product_mng,high
527,12932.0,0.79,0.84,3.0,248.0,5.0,0.0,0.0,hr,low
528,2739.0,1.0,0.98,3.0,199.0,4.0,0.0,0.0,IT,high
529,4044.0,0.67,,3.0,260.0,3.0,0.0,0.0,support,low
530,7453.0,0.65,0.71,,200.0,,,,,
531,9065.0,0.9,0.93,3.0,287.0,4.0,0.0,0.0,sales,medium
532,14116.0,0.72,0.79,4.0,223.0,3.0,1.0,1.0,management,medium
533,1512.0,0.13,,4.0,266.0,5.0,0.0,0.0,marketing,low
534,10321.0,0.55,0.92,3.0,196.0,8.0,1.0,0.0,management,medium
535,14045.0,0.39,0.48,3.0,147.0,3.0,0.0,0.0,sales,low
536,4018.0,1.0,0.84,3.0,239.0,4.0,0.0,0.0,sales,low
537,6283.0,0.46,0.45,2.0,140.0,3.0,0.0,0.0,marketing,low
538,1734.0,0.7,0.61,4.0,258.0,7.0,0.0,1.0,sales,medium
539,1469.0,0.61,0.79,3.0,241.0,3.0,0.0,0.0,support,low
540,,,0.87,6.0,264.0,4.0,0.0,0.0,sales,medium
541,13284.0,0.19,0.45,2.0,273.0,4.0,0.0,0.0,support,low
542,7775.0,0.63,0.72,,202.0,,,,,
543,4788.0,0.64,0.7,4.0,,2.0,1.0,0.0,hr,low
544,13673.0,0.39,0.81,3.0,138.0,3.0,0.0,0.0,technical,low
545,244.0,0.77,0.78,5.0,268.0,5.0,0.0,0.0,support,low
546,7528.0,0.59,0.7,,201.0,,,,,
547,3738.0,0.82,0.68,3.0,195.0,2.0,0.0,0.0,management,high
548,7068.0,0.63,0.61,,201.0,,,,,
549,8033.0,0.67,0.58,4.0,140.0,2.0,0.0,0.0,sales,medium
550,,0.65,0.53,5.0,198.0,3.0,0.0,0.0,RandD,medium
551,11833.0,0.5,0.46,3.0,158.0,10.0,1.0,0.0,hr,medium
552,3273.0,0.21,0.72,5.0,133.0,6.0,1.0,0.0,technical,medium
553,3038.0,0.63,0.74,3.0,141.0,2.0,0.0,0.0,hr,medium
554,7312.0,0.59,0.7,,200.0,,,,,
555,7336.0,0.58,0.86,3.0,255.0,5.0,0.0,0.0,sales,low
556,4309.0,,0.81,3.0,211.0,3.0,1.0,0.0,sales,medium
557,3026.0,0.64,0.44,2.0,110.0,2.0,0.0,0.0,support,medium
558,1864.0,0.38,0.48,4.0,145.0,5.0,0.0,0.0,accounting,low
559,13945.0,0.38,0.45,3.0,162.0,2.0,0.0,0.0,management,low
560,7701.0,0.6,0.71,,201.0,,,,,
561,7126.0,0.64,0.7,,202.0,,,,,
562,3845.0,0.48,0.53,2.0,143.0,3.0,0.0,0.0,technical,low
563,3594.0,0.71,0.92,4.0,226.0,3.0,0.0,0.0,sales,medium
564,2805.0,0.76,0.9,4.0,284.0,4.0,0.0,0.0,support,low
565,1278.0,0.6,0.71,3.0,,2.0,0.0,0.0,product_mng,medium
566,5029.0,0.96,0.59,3.0,125.0,3.0,0.0,0.0,technical,medium
567,12280.0,0.88,0.81,4.0,276.0,5.0,0.0,1.0,accounting,low
568,5081.0,0.6,0.88,4.0,206.0,2.0,0.0,0.0,technical,medium
569,8798.0,0.5,0.67,3.0,146.0,3.0,0.0,0.0,RandD,low
570,2700.0,0.7,0.8,4.0,176.0,2.0,0.0,0.0,support,low
571,3767.0,0.18,0.72,6.0,156.0,4.0,0.0,0.0,sales,medium
572,7499.0,0.63,0.71,,200.0,,,,,
573,8516.0,0.67,0.79,3.0,187.0,4.0,0.0,0.0,technical,medium
574,11314.0,0.1,0.9,6.0,290.0,4.0,0.0,0.0,IT,medium
575,3679.0,,0.74,5.0,254.0,4.0,0.0,0.0,support,high
576,6253.0,0.58,0.78,4.0,197.0,2.0,1.0,0.0,management,high
577,3537.0,0.15,0.89,6.0,262.0,4.0,0.0,0.0,IT,low
578,2180.0,0.72,1.0,4.0,223.0,6.0,0.0,0.0,sales,medium
579,11816.0,0.76,0.73,4.0,225.0,3.0,0.0,1.0,sales,medium
580,8036.0,0.72,0.81,4.0,198.0,2.0,0.0,0.0,hr,low
581,13754.0,0.74,0.63,4.0,270.0,3.0,0.0,0.0,sales,medium
582,7764.0,0.58,0.74,,200.0,,,,,
583,8494.0,0.58,0.71,,201.0,,,,,
584,3866.0,0.89,,4.0,263.0,3.0,1.0,1.0,hr,medium
585,1354.0,0.66,0.94,5.0,199.0,6.0,0.0,0.0,sales,low
586,10055.0,0.49,0.83,4.0,,4.0,0.0,0.0,technical,high
587,4742.0,0.12,0.88,3.0,249.0,4.0,0.0,0.0,sales,low
588,11195.0,0.8,0.9,3.0,257.0,10.0,0.0,0.0,management,medium
589,7516.0,0.63,0.71,,197.0,,,,,
590,14672.0,0.46,0.47,3.0,138.0,3.0,0.0,0.0,IT,high
591,12835.0,0.14,0.84,5.0,294.0,7.0,0.0,0.0,sales,medium
592,7336.0,0.67,0.54,,194.0,,,,,
593,1988.0,1.0,0.84,4.0,220.0,10.0,0.0,0.0,technical,low
594,1750.0,0.13,0.8,7.0,262.0,4.0,0.0,0.0,hr,low
595,7339.0,0.97,,3.0,207.0,4.0,0.0,0.0,sales,low
596,7441.0,0.44,0.51,5.0,188.0,3.0,0.0,0.0,support,medium
597,9702.0,0.59,0.72,3.0,176.0,3.0,0.0,0.0,sales,medium
598,7726.0,0.47,0.45,2.0,147.0,3.0,0.0,0.0,technical,medium
599,9283.0,0.76,1.0,4.0,201.0,5.0,0.0,0.0,accounting,medium
600,5970.0,0.71,0.77,4.0,158.0,4.0,0.0,0.0,marketing,medium
601,3975.0,,0.47,2.0,170.0,3.0,0.0,0.0,technical,medium
602,5301.0,0.92,0.47,3.0,167.0,3.0,0.0,0.0,RandD,low
603,,0.49,0.46,3.0,169.0,3.0,0.0,1.0,management,medium
604,1963.0,0.43,0.5,2.0,130.0,3.0,0.0,0.0,accounting,low
605,3348.0,0.73,0.47,4.0,151.0,3.0,1.0,0.0,technical,low
606,,0.95,0.7,3.0,162.0,10.0,0.0,0.0,sales,high
607,,,0.87,3.0,143.0,6.0,0.0,0.0,IT,medium
608,6943.0,0.48,0.72,,197.0,,,,,
609,10389.0,0.74,0.89,3.0,272.0,4.0,0.0,0.0,marketing,low
610,4717.0,0.61,0.8,3.0,201.0,3.0,0.0,0.0,hr,medium
611,8658.0,0.56,0.73,4.0,204.0,4.0,0.0,0.0,sales,high
612,13391.0,0.7,0.43,2.0,168.0,10.0,0.0,0.0,technical,low
613,14157.0,0.66,0.75,3.0,133.0,8.0,0.0,0.0,management,high
614,13053.0,0.65,0.73,4.0,177.0,5.0,0.0,0.0,RandD,medium
615,6922.0,0.81,0.62,5.0,247.0,4.0,0.0,0.0,RandD,low
616,8836.0,1.0,0.83,3.0,223.0,10.0,0.0,0.0,technical,medium
617,10525.0,0.62,0.81,5.0,155.0,4.0,0.0,0.0,support,high
618,8221.0,0.7,0.86,4.0,234.0,4.0,1.0,0.0,sales,low
619,5647.0,0.76,0.73,3.0,135.0,3.0,0.0,0.0,sales,medium
620,4407.0,0.84,0.75,3.0,251.0,10.0,0.0,0.0,hr,medium
621,2558.0,,0.9,4.0,198.0,3.0,0.0,0.0,hr,medium
622,8737.0,0.6,0.63,5.0,204.0,2.0,1.0,0.0,management,high
623,6188.0,0.91,0.72,5.0,258.0,6.0,0.0,1.0,RandD,high
624,2662.0,0.75,0.84,3.0,192.0,3.0,0.0,0.0,technical,medium
625,,0.75,0.54,4.0,147.0,3.0,0.0,1.0,management,medium
626,13972.0,0.41,0.44,2.0,132.0,3.0,0.0,0.0,marketing,medium
627,7487.0,0.61,0.71,,205.0,,,,,
628,6859.0,0.69,0.78,5.0,152.0,5.0,1.0,0.0,support,medium
629,8776.0,0.81,0.75,4.0,,6.0,0.0,0.0,sales,medium
630,14366.0,0.56,0.72,4.0,198.0,2.0,0.0,0.0,sales,low
631,4544.0,0.63,0.66,3.0,200.0,3.0,0.0,0.0,sales,medium
632,5172.0,0.77,0.52,3.0,204.0,3.0,0.0,0.0,sales,medium
633,8792.0,0.9,0.7,3.0,201.0,3.0,0.0,0.0,management,high
634,,0.69,0.7,6.0,111.0,7.0,0.0,0.0,sales,high
635,7233.0,1.0,0.69,4.0,256.0,2.0,0.0,0.0,management,medium
636,5987.0,0.64,0.7,,199.0,,,,,
637,7959.0,0.66,0.88,3.0,247.0,5.0,1.0,0.0,support,medium
638,5628.0,,0.95,3.0,219.0,4.0,0.0,0.0,sales,medium
639,7707.0,0.57,0.71,,198.0,,,,,
640,14257.0,0.83,0.87,3.0,256.0,4.0,0.0,0.0,sales,medium
641,10276.0,0.2,0.67,6.0,,4.0,0.0,0.0,IT,medium
642,7587.0,0.59,0.7,,199.0,,,,,
643,6991.0,0.73,,,201.0,,,,,
644,4754.0,0.75,0.49,2.0,173.0,3.0,0.0,0.0,technical,low
645,1544.0,0.11,,7.0,264.0,4.0,0.0,0.0,sales,low
646,4649.0,0.67,0.72,3.0,240.0,3.0,0.0,1.0,sales,low
647,7608.0,0.58,0.69,,198.0,,,,,
648,14999.0,0.12,0.91,4.0,265.0,8.0,1.0,0.0,product_mng,high
649,14943.0,0.62,0.84,3.0,217.0,3.0,0.0,0.0,sales,low
650,3685.0,,0.51,2.0,152.0,6.0,0.0,0.0,accounting,medium
651,7456.0,0.59,0.72,,199.0,,,,,
652,2446.0,0.41,0.47,2.0,131.0,3.0,0.0,0.0,support,low
653,10322.0,0.85,0.73,4.0,210.0,3.0,0.0,1.0,sales,medium
654,13751.0,0.64,0.56,3.0,148.0,7.0,0.0,0.0,sales,medium
655,9556.0,0.52,,6.0,268.0,8.0,0.0,0.0,sales,high
656,12875.0,0.44,0.71,5.0,175.0,7.0,0.0,0.0,sales,medium
657,7822.0,,0.58,,196.0,,,,,
658,7560.0,0.62,0.59,,,,,,,
659,3999.0,0.7,0.78,3.0,257.0,4.0,0.0,0.0,marketing,medium
660,6583.0,0.78,0.6,4.0,241.0,3.0,0.0,1.0,accounting,medium
661,1004.0,0.15,0.78,6.0,279.0,4.0,0.0,0.0,support,low
662,11050.0,0.69,0.77,2.0,247.0,5.0,0.0,0.0,technical,low
663,1812.0,0.74,0.92,5.0,243.0,5.0,0.0,0.0,IT,low
664,1854.0,0.39,0.53,2.0,150.0,3.0,0.0,0.0,sales,low
665,2874.0,0.86,0.95,4.0,265.0,4.0,1.0,0.0,IT,medium
666,7373.0,0.62,0.72,,198.0,,,,,
667,14833.0,0.67,0.42,2.0,274.0,4.0,0.0,0.0,product_mng,low
668,13549.0,0.68,0.76,4.0,204.0,3.0,1.0,0.0,product_mng,low
669,3772.0,0.29,0.75,3.0,207.0,4.0,0.0,0.0,IT,low
670,4612.0,0.16,0.83,2.0,230.0,4.0,0.0,0.0,IT,low
671,4188.0,0.44,0.67,5.0,100.0,5.0,0.0,0.0,sales,high
672,7612.0,0.61,0.72,,200.0,,,,,
673,14999.0,0.78,0.77,4.0,,2.0,0.0,0.0,sales,high
674,14109.0,0.85,0.81,3.0,218.0,3.0,0.0,0.0,sales,medium
675,404.0,0.85,0.99,4.0,255.0,5.0,0.0,0.0,marketing,low
676,8873.0,0.87,0.59,4.0,169.0,3.0,0.0,0.0,product_mng,medium
677,,0.52,0.84,3.0,145.0,8.0,0.0,0.0,technical,low
678,13874.0,0.73,0.62,4.0,251.0,10.0,0.0,1.0,management,high
679,8207.0,0.78,0.56,4.0,227.0,3.0,0.0,0.0,IT,medium
680,12531.0,0.87,0.96,4.0,262.0,4.0,0.0,0.0,sales,medium
681,11348.0,0.91,0.86,3.0,253.0,4.0,0.0,0.0,technical,low
682,9097.0,0.76,,6.0,184.0,4.0,0.0,0.0,technical,medium
683,3150.0,0.87,0.77,3.0,174.0,4.0,0.0,0.0,hr,low
684,4714.0,0.58,0.54,3.0,155.0,2.0,0.0,0.0,marketing,high
685,2477.0,0.69,0.48,2.0,261.0,4.0,0.0,0.0,technical,medium
686,394.0,0.84,0.82,7.0,262.0,3.0,0.0,0.0,technical,low
687,3765.0,0.11,,6.0,303.0,6.0,0.0,0.0,technical,medium
688,8100.0,0.52,0.81,4.0,202.0,2.0,0.0,0.0,RandD,high
689,14643.0,0.81,0.56,4.0,204.0,3.0,0.0,1.0,management,high
690,9890.0,0.48,0.64,3.0,147.0,3.0,0.0,0.0,hr,high
691,14418.0,0.77,0.72,4.0,219.0,10.0,0.0,0.0,sales,high
692,13574.0,0.33,0.66,4.0,211.0,5.0,0.0,0.0,IT,medium
693,7722.0,0.58,0.71,,213.0,,,,,
694,7171.0,0.64,,3.0,102.0,4.0,0.0,0.0,management,high
695,7548.0,0.61,0.71,,,,,,,
696,860.0,0.11,0.77,6.0,281.0,8.0,0.0,0.0,marketing,low
697,7607.0,0.72,0.94,4.0,310.0,5.0,0.0,0.0,accounting,low
698,1952.0,0.24,0.88,6.0,278.0,4.0,0.0,0.0,technical,medium
699,13045.0,0.14,0.42,6.0,157.0,6.0,0.0,0.0,IT,medium
700,4042.0,0.48,0.46,2.0,152.0,3.0,0.0,0.0,support,low
701,14087.0,0.81,0.84,4.0,196.0,4.0,1.0,0.0,RandD,medium
702,6732.0,0.6,0.7,5.0,198.0,3.0,0.0,0.0,product_mng,high
703,10169.0,0.83,0.72,5.0,,5.0,0.0,0.0,sales,low
704,10699.0,0.57,0.78,3.0,111.0,3.0,0.0,0.0,product_mng,low
705,11319.0,0.48,0.68,4.0,160.0,10.0,0.0,0.0,sales,high
706,3193.0,0.9,0.72,2.0,268.0,3.0,0.0,0.0,IT,low
707,14980.0,0.5,0.5,3.0,101.0,3.0,0.0,0.0,product_mng,medium
708,1.0,0.74,0.93,4.0,254.0,5.0,0.0,0.0,support,medium
709,4041.0,0.78,0.56,4.0,196.0,2.0,0.0,0.0,sales,medium
710,10352.0,,0.79,3.0,269.0,4.0,0.0,0.0,hr,low
711,14170.0,,0.47,2.0,131.0,3.0,0.0,0.0,sales,low
712,14352.0,0.29,0.38,6.0,,6.0,0.0,0.0,product_mng,medium
713,14120.0,0.42,0.43,2.0,157.0,4.0,0.0,0.0,product_mng,low
714,10690.0,0.9,0.73,6.0,258.0,8.0,0.0,0.0,sales,medium
715,,0.6,0.59,,202.0,,,,,
716,6814.0,0.97,0.63,3.0,183.0,2.0,0.0,0.0,sales,medium
717,853.0,0.15,0.82,6.0,106.0,4.0,0.0,0.0,accounting,low
718,6146.0,0.68,0.47,5.0,195.0,2.0,0.0,0.0,accounting,medium
719,8897.0,0.7,0.54,4.0,162.0,3.0,0.0,1.0,accounting,high
720,5725.0,,0.46,2.0,146.0,2.0,0.0,0.0,marketing,medium
721,7328.0,0.78,0.72,,203.0,,,,,
722,7607.0,0.61,0.68,,200.0,,,,,
723,1960.0,0.86,0.54,5.0,272.0,5.0,0.0,0.0,IT,low
724,8705.0,0.64,0.62,3.0,168.0,3.0,0.0,0.0,accounting,high
725,5705.0,0.64,0.96,3.0,230.0,8.0,0.0,0.0,support,low
726,13930.0,0.65,0.61,5.0,264.0,5.0,0.0,0.0,product_mng,low
727,6696.0,0.62,0.72,,199.0,,,,,
728,13116.0,0.54,0.55,5.0,268.0,4.0,0.0,0.0,product_mng,high
729,9493.0,0.59,0.72,3.0,159.0,2.0,0.0,0.0,sales,medium
730,7269.0,0.73,0.65,3.0,175.0,3.0,0.0,0.0,accounting,high
731,14352.0,0.41,0.58,3.0,133.0,3.0,0.0,0.0,support,low
732,4320.0,0.6,0.95,3.0,198.0,2.0,1.0,0.0,sales,low
733,9027.0,0.64,,3.0,144.0,3.0,0.0,0.0,sales,low
734,2865.0,0.48,0.43,2.0,127.0,3.0,0.0,0.0,IT,low
735,2890.0,0.5,0.63,4.0,165.0,3.0,0.0,0.0,sales,medium
736,7681.0,0.68,0.75,5.0,,7.0,1.0,0.0,sales,medium
737,7744.0,0.61,0.43,5.0,134.0,6.0,1.0,0.0,RandD,low
738,7019.0,0.59,0.7,,203.0,,,,,
739,8508.0,0.75,1.0,3.0,266.0,3.0,0.0,0.0,hr,medium
740,4111.0,0.48,,3.0,197.0,8.0,0.0,0.0,sales,medium
