,index,Unnamed: 0,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
310,451,451,5088.0,0.69,0.48,3.0,176.0,3.0,0.0,0.0,support,medium
311,452,452,8748.0,0.66,0.68,3.0,201.0,2.0,0.0,0.0,hr,medium
312,453,453,14338.0,0.46,0.41,2.0,148.0,3.0,0.0,0.0,sales,medium
313,455,455,8478.0,0.6,0.77,3.0,178.0,10.0,0.0,0.0,technical,high
314,458,458,6990.0,0.68,0.71,4.0,300.0,4.0,0.0,0.0,sales,low
315,459,459,4226.0,0.64,0.69,5.0,204.0,2.0,0.0,0.0,marketing,medium
316,460,460,7262.0,0.99,0.76,3.0,200.0,8.0,0.0,0.0,support,low
317,465,465,12012.0,0.99,0.55,5.0,273.0,4.0,0.0,0.0,sales,medium
318,466,466,7253.0,0.7,0.74,4.0,205.0,4.0,0.0,0.0,IT,medium
319,468,468,7509.0,0.62,0.72,5.0,198.0,3.0,0.0,0.0,support,high
320,469,469,9870.0,0.71,0.81,3.0,163.0,4.0,1.0,0.0,RandD,high
321,470,470,4172.0,0.64,0.77,4.0,193.0,2.0,0.0,0.0,sales,high
322,471,471,10776.0,0.65,0.78,2.0,183.0,2.0,0.0,0.0,IT,low
323,474,474,13844.0,0.75,0.82,3.0,221.0,10.0,0.0,0.0,management,high
324,475,475,11812.0,0.93,0.71,6.0,200.0,3.0,0.0,0.0,sales,high
325,477,477,1038.0,0.66,0.96,2.0,290.0,4.0,0.0,0.0,IT,low
326,481,481,7155.0,0.77,0.87,5.0,257.0,5.0,0.0,0.0,sales,low
327,482,482,7182.0,0.1,0.82,6.0,175.0,4.0,0.0,0.0,technical,low
328,483,483,10769.0,0.99,0.63,3.0,133.0,8.0,0.0,0.0,sales,medium
329,484,484,3304.0,0.67,0.74,3.0,198.0,2.0,0.0,0.0,accounting,high
330,485,485,3089.0,0.79,0.89,4.0,254.0,2.0,0.0,0.0,IT,medium
331,487,487,12131.0,0.5,0.41,3.0,141.0,3.0,0.0,1.0,hr,medium
332,488,488,2456.0,0.89,0.81,3.0,164.0,4.0,0.0,0.0,IT,medium
333,491,491,14135.0,0.37,0.59,2.0,108.0,5.0,0.0,0.0,sales,medium
334,492,492,11718.0,0.93,0.57,4.0,210.0,4.0,0.0,0.0,accounting,medium
335,493,493,3551.0,0.79,0.73,5.0,254.0,2.0,0.0,0.0,IT,medium
336,495,495,843.0,0.11,0.9,7.0,285.0,4.0,0.0,0.0,sales,low
337,496,496,5529.0,0.7,0.96,5.0,103.0,2.0,0.0,0.0,IT,high
338,497,497,4948.0,0.37,0.44,2.0,130.0,3.0,0.0,0.0,marketing,low
339,498,498,3100.0,0.61,0.49,4.0,165.0,8.0,0.0,0.0,sales,high
340,499,499,10473.0,0.67,0.77,2.0,135.0,3.0,0.0,0.0,sales,low
341,500,500,5556.0,0.72,0.81,3.0,142.0,3.0,0.0,0.0,hr,medium
342,501,501,3094.0,0.14,0.98,6.0,279.0,4.0,0.0,0.0,IT,low
343,502,502,163.0,0.32,0.96,4.0,266.0,4.0,0.0,0.0,technical,medium
344,503,503,5842.0,0.82,0.57,6.0,202.0,4.0,0.0,0.0,hr,medium
345,505,505,14025.0,0.72,0.93,4.0,261.0,5.0,0.0,0.0,sales,low
346,507,507,1010.0,0.12,0.91,7.0,251.0,4.0,0.0,0.0,marketing,medium
347,508,508,8926.0,0.68,0.62,4.0,205.0,2.0,1.0,0.0,sales,high
348,509,509,2072.0,0.41,0.52,5.0,155.0,3.0,0.0,0.0,support,low
349,510,510,9098.0,0.72,0.78,3.0,187.0,3.0,0.0,0.0,IT,low
350,513,513,8359.0,0.71,0.9,4.0,271.0,5.0,0.0,0.0,sales,medium
351,514,514,14447.0,0.87,0.69,6.0,221.0,7.0,0.0,0.0,management,medium
352,515,515,7673.0,0.93,0.87,3.0,275.0,4.0,0.0,0.0,sales,low
353,517,517,4814.0,0.72,0.48,3.0,176.0,3.0,0.0,0.0,IT,low
354,518,518,7582.0,0.78,0.75,4.0,198.0,4.0,0.0,0.0,IT,low
355,519,519,8073.0,0.28,0.92,6.0,264.0,4.0,0.0,0.0,support,low
356,521,521,5255.0,0.96,0.98,5.0,215.0,4.0,0.0,0.0,IT,medium
357,522,522,10354.0,0.64,0.85,3.0,220.0,2.0,0.0,0.0,accounting,low
358,524,524,13986.0,0.84,0.94,3.0,235.0,7.0,0.0,0.0,sales,high
359,526,526,11888.0,0.89,0.73,5.0,156.0,8.0,0.0,0.0,product_mng,high
360,527,527,12932.0,0.79,0.84,3.0,248.0,5.0,0.0,0.0,hr,low
361,528,528,2739.0,1.0,0.98,3.0,199.0,4.0,0.0,0.0,IT,high
362,531,531,9065.0,0.9,0.93,3.0,287.0,4.0,0.0,0.0,sales,medium
363,532,532,14116.0,0.72,0.79,4.0,223.0,3.0,1.0,1.0,management,medium
364,534,534,10321.0,0.55,0.92,3.0,196.0,8.0,1.0,0.0,management,medium
365,535,535,14045.0,0.39,0.48,3.0,147.0,3.0,0.0,0.0,sales,low
366,536,536,4018.0,1.0,0.84,3.0,239.0,4.0,0.0,0.0,sales,low
367,537,537,6283.0,0.46,0.45,2.0,140.0,3.0,0.0,0.0,marketing,low
368,538,538,1734.0,0.7,0.61,4.0,258.0,7.0,0.0,1.0,sales,medium
369,539,539,1469.0,0.61,0.79,3.0,241.0,3.0,0.0,0.0,support,low
370,541,541,13284.0,0.19,0.45,2.0,273.0,4.0,0.0,0.0,support,low
371,544,544,13673.0,0.39,0.81,3.0,138.0,3.0,0.0,0.0,technical,low
372,545,545,244.0,0.77,0.78,5.0,268.0,5.0,0.0,0.0,support,low
373,547,547,3738.0,0.82,0.68,3.0,195.0,2.0,0.0,0.0,management,high
374,549,549,8033.0,0.67,0.58,4.0,140.0,2.0,0.0,0.0,sales,medium
375,551,551,11833.0,0.5,0.46,3.0,158.0,10.0,1.0,0.0,hr,medium
376,552,552,3273.0,0.21,0.72,5.0,133.0,6.0,1.0,0.0,technical,medium
377,553,553,3038.0,0.63,0.74,3.0,141.0,2.0,0.0,0.0,hr,medium
378,555,555,7336.0,0.58,0.86,3.0,255.0,5.0,0.0,0.0,sales,low
379,557,557,3026.0,0.64,0.44,2.0,110.0,2.0,0.0,0.0,support,medium
380,558,558,1864.0,0.38,0.48,4.0,145.0,5.0,0.0,0.0,accounting,low
381,559,559,13945.0,0.38,0.45,3.0,162.0,2.0,0.0,0.0,management,low
382,562,562,3845.0,0.48,0.53,2.0,143.0,3.0,0.0,0.0,technical,low
383,563,563,3594.0,0.71,0.92,4.0,226.0,3.0,0.0,0.0,sales,medium
384,564,564,2805.0,0.76,0.9,4.0,284.0,4.0,0.0,0.0,support,low
385,566,566,5029.0,0.96,0.59,3.0,125.0,3.0,0.0,0.0,technical,medium
386,567,567,12280.0,0.88,0.81,4.0,276.0,5.0,0.0,1.0,accounting,low
387,568,568,5081.0,0.6,0.88,4.0,206.0,2.0,0.0,0.0,technical,medium
388,569,569,8798.0,0.5,0.67,3.0,146.0,3.0,0.0,0.0,RandD,low
389,570,570,2700.0,0.7,0.8,4.0,176.0,2.0,0.0,0.0,support,low
390,571,571,3767.0,0.18,0.72,6.0,156.0,4.0,0.0,0.0,sales,medium
391,573,573,8516.0,0.67,0.79,3.0,187.0,4.0,0.0,0.0,technical,medium
392,574,574,11314.0,0.1,0.9,6.0,290.0,4.0,0.0,0.0,IT,medium
393,576,576,6253.0,0.58,0.78,4.0,197.0,2.0,1.0,0.0,management,high
394,577,577,3537.0,0.15,0.89,6.0,262.0,4.0,0.0,0.0,IT,low
395,578,578,2180.0,0.72,1.0,4.0,223.0,6.0,0.0,0.0,sales,medium
396,579,579,11816.0,0.76,0.73,4.0,225.0,3.0,0.0,1.0,sales,medium
397,580,580,8036.0,0.72,0.81,4.0,198.0,2.0,0.0,0.0,hr,low
398,581,581,13754.0,0.74,0.63,4.0,270.0,3.0,0.0,0.0,sales,medium
399,585,585,1354.0,0.66,0.94,5.0,199.0,6.0,0.0,0.0,sales,low
400,587,587,4742.0,0.12,0.88,3.0,249.0,4.0,0.0,0.0,sales,low
401,588,588,11195.0,0.8,0.9,3.0,257.0,10.0,0.0,0.0,management,medium
402,590,590,14672.0,0.46,0.47,3.0,138.0,3.0,0.0,0.0,IT,high
403,591,591,12835.0,0.14,0.84,5.0,294.0,7.0,0.0,0.0,sales,medium
404,593,593,1988.0,1.0,0.84,4.0,220.0,10.0,0.0,0.0,technical,low
405,594,594,1750.0,0.13,0.8,7.0,262.0,4.0,0.0,0.0,hr,low
406,596,596,7441.0,0.44,0.51,5.0,188.0,3.0,0.0,0.0,support,medium
407,597,597,9702.0,0.59,0.72,3.0,176.0,3.0,0.0,0.0,sales,medium
408,598,598,7726.0,0.47,0.45,2.0,147.0,3.0,0.0,0.0,technical,medium
409,599,599,9283.0,0.76,1.0,4.0,201.0,5.0,0.0,0.0,accounting,medium
410,600,600,5970.0,0.71,0.77,4.0,158.0,4.0,0.0,0.0,marketing,medium
411,602,602,5301.0,0.92,0.47,3.0,167.0,3.0,0.0,0.0,RandD,low
412,604,604,1963.0,0.43,0.5,2.0,130.0,3.0,0.0,0.0,accounting,low
413,605,605,3348.0,0.73,0.47,4.0,151.0,3.0,1.0,0.0,technical,low
414,609,609,10389.0,0.74,0.89,3.0,272.0,4.0,0.0,0.0,marketing,low
415,610,610,4717.0,0.61,0.8,3.0,201.0,3.0,0.0,0.0,hr,medium
416,611,611,8658.0,0.56,0.73,4.0,204.0,4.0,0.0,0.0,sales,high
417,612,612,13391.0,0.7,0.43,2.0,168.0,10.0,0.0,0.0,technical,low
418,613,613,14157.0,0.66,0.75,3.0,133.0,8.0,0.0,0.0,management,high
419,614,614,13053.0,0.65,0.73,4.0,177.0,5.0,0.0,0.0,RandD,medium
420,615,615,6922.0,0.81,0.62,5.0,247.0,4.0,0.0,0.0,RandD,low
421,616,616,8836.0,1.0,0.83,3.0,223.0,10.0,0.0,0.0,technical,medium
422,617,617,10525.0,0.62,0.81,5.0,155.0,4.0,0.0,0.0,support,high
423,618,618,8221.0,0.7,0.86,4.0,234.0,4.0,1.0,0.0,sales,low
424,619,619,5647.0,0.76,0.73,3.0,135.0,3.0,0.0,0.0,sales,medium
425,620,620,4407.0,0.84,0.75,3.0,251.0,10.0,0.0,0.0,hr,medium
426,622,622,8737.0,0.6,0.63,5.0,204.0,2.0,1.0,0.0,management,high
427,623,623,6188.0,0.91,0.72,5.0,258.0,6.0,0.0,1.0,RandD,high
428,624,624,2662.0,0.75,0.84,3.0,192.0,3.0,0.0,0.0,technical,medium
429,626,626,13972.0,0.41,0.44,2.0,132.0,3.0,0.0,0.0,marketing,medium
430,628,628,6859.0,0.69,0.78,5.0,152.0,5.0,1.0,0.0,support,medium
431,630,630,14366.0,0.56,0.72,4.0,198.0,2.0,0.0,0.0,sales,low
432,631,631,4544.0,0.63,0.66,3.0,200.0,3.0,0.0,0.0,sales,medium
433,632,632,5172.0,0.77,0.52,3.0,204.0,3.0,0.0,0.0,sales,medium
434,633,633,8792.0,0.9,0.7,3.0,201.0,3.0,0.0,0.0,management,high
435,635,635,7233.0,1.0,0.69,4.0,256.0,2.0,0.0,0.0,management,medium
436,637,637,7959.0,0.66,0.88,3.0,247.0,5.0,1.0,0.0,support,medium
437,640,640,14257.0,0.83,0.87,3.0,256.0,4.0,0.0,0.0,sales,medium
438,644,644,4754.0,0.75,0.49,2.0,173.0,3.0,0.0,0.0,technical,low
439,646,646,4649.0,0.67,0.72,3.0,240.0,3.0,0.0,1.0,sales,low
440,648,648,14999.0,0.12,0.91,4.0,265.0,8.0,1.0,0.0,product_mng,high
441,649,649,14943.0,0.62,0.84,3.0,217.0,3.0,0.0,0.0,sales,low
442,652,652,2446.0,0.41,0.47,2.0,131.0,3.0,0.0,0.0,support,low
443,653,653,10322.0,0.85,0.73,4.0,210.0,3.0,0.0,1.0,sales,medium
444,654,654,13751.0,0.64,0.56,3.0,148.0,7.0,0.0,0.0,sales,medium
445,656,656,12875.0,0.44,0.71,5.0,175.0,7.0,0.0,0.0,sales,medium
446,659,659,3999.0,0.7,0.78,3.0,257.0,4.0,0.0,0.0,marketing,medium
447,660,660,6583.0,0.78,0.6,4.0,241.0,3.0,0.0,1.0,accounting,medium
448,661,661,1004.0,0.15,0.78,6.0,279.0,4.0,0.0,0.0,support,low
449,662,662,11050.0,0.69,0.77,2.0,247.0,5.0,0.0,0.0,technical,low
450,663,663,1812.0,0.74,0.92,5.0,243.0,5.0,0.0,0.0,IT,low
451,664,664,1854.0,0.39,0.53,2.0,150.0,3.0,0.0,0.0,sales,low
452,665,665,2874.0,0.86,0.95,4.0,265.0,4.0,1.0,0.0,IT,medium
453,667,667,14833.0,0.67,0.42,2.0,274.0,4.0,0.0,0.0,product_mng,low
454,668,668,13549.0,0.68,0.76,4.0,204.0,3.0,1.0,0.0,product_mng,low
455,669,669,3772.0,0.29,0.75,3.0,207.0,4.0,0.0,0.0,IT,low
456,670,670,4612.0,0.16,0.83,2.0,230.0,4.0,0.0,0.0,IT,low
457,671,671,4188.0,0.44,0.67,5.0,100.0,5.0,0.0,0.0,sales,high
458,674,674,14109.0,0.85,0.81,3.0,218.0,3.0,0.0,0.0,sales,medium
459,675,675,404.0,0.85,0.99,4.0,255.0,5.0,0.0,0.0,marketing,low
460,676,676,8873.0,0.87,0.59,4.0,169.0,3.0,0.0,0.0,product_mng,medium
461,678,678,13874.0,0.73,0.62,4.0,251.0,10.0,0.0,1.0,management,high
462,679,679,8207.0,0.78,0.56,4.0,227.0,3.0,0.0,0.0,IT,medium
463,680,680,12531.0,0.87,0.96,4.0,262.0,4.0,0.0,0.0,sales,medium
464,681,681,11348.0,0.91,0.86,3.0,253.0,4.0,0.0,0.0,technical,low
465,683,683,3150.0,0.87,0.77,3.0,174.0,4.0,0.0,0.0,hr,low
466,684,684,4714.0,0.58,0.54,3.0,155.0,2.0,0.0,0.0,marketing,high
467,685,685,2477.0,0.69,0.48,2.0,261.0,4.0,0.0,0.0,technical,medium
468,686,686,394.0,0.84,0.82,7.0,262.0,3.0,0.0,0.0,technical,low
469,688,688,8100.0,0.52,0.81,4.0,202.0,2.0,0.0,0.0,RandD,high
470,689,689,14643.0,0.81,0.56,4.0,204.0,3.0,0.0,1.0,management,high
471,690,690,9890.0,0.48,0.64,3.0,147.0,3.0,0.0,0.0,hr,high
472,691,691,14418.0,0.77,0.72,4.0,219.0,10.0,0.0,0.0,sales,high
473,692,692,13574.0,0.33,0.66,4.0,211.0,5.0,0.0,0.0,IT,medium
474,696,696,860.0,0.11,0.77,6.0,281.0,8.0,0.0,0.0,marketing,low
475,697,697,7607.0,0.72,0.94,4.0,310.0,5.0,0.0,0.0,accounting,low
476,698,698,1952.0,0.24,0.88,6.0,278.0,4.0,0.0,0.0,technical,medium
477,699,699,13045.0,0.14,0.42,6.0,157.0,6.0,0.0,0.0,IT,medium
478,700,700,4042.0,0.48,0.46,2.0,152.0,3.0,0.0,0.0,support,low
479,701,701,14087.0,0.81,0.84,4.0,196.0,4.0,1.0,0.0,RandD,medium
480,702,702,6732.0,0.6,0.7,5.0,198.0,3.0,0.0,0.0,product_mng,high
481,704,704,10699.0,0.57,0.78,3.0,111.0,3.0,0.0,0.0,product_mng,low
482,705,705,11319.0,0.48,0.68,4.0,160.0,10.0,0.0,0.0,sales,high
483,706,706,3193.0,0.9,0.72,2.0,268.0,3.0,0.0,0.0,IT,low
484,707,707,14980.0,0.5,0.5,3.0,101.0,3.0,0.0,0.0,product_mng,medium
485,708,708,1.0,0.74,0.93,4.0,254.0,5.0,0.0,0.0,support,medium
486,709,709,4041.0,0.78,0.56,4.0,196.0,2.0,0.0,0.0,sales,medium
487,713,713,14120.0,0.42,0.43,2.0,157.0,4.0,0.0,0.0,product_mng,low
488,714,714,10690.0,0.9,0.73,6.0,258.0,8.0,0.0,0.0,sales,medium
489,716,716,6814.0,0.97,0.63,3.0,183.0,2.0,0.0,0.0,sales,medium
490,717,717,853.0,0.15,0.82,6.0,106.0,4.0,0.0,0.0,accounting,low
491,718,718,6146.0,0.68,0.47,5.0,195.0,2.0,0.0,0.0,accounting,medium
492,719,719,8897.0,0.7,0.54,4.0,162.0,3.0,0.0,1.0,accounting,high
493,723,723,1960.0,0.86,0.54,5.0,272.0,5.0,0.0,0.0,IT,low
494,724,724,8705.0,0.64,0.62,3.0,168.0,3.0,0.0,0.0,accounting,high
495,725,725,5705.0,0.64,0.96,3.0,230.0,8.0,0.0,0.0,support,low
496,726,726,13930.0,0.65,0.61,5.0,264.0,5.0,0.0,0.0,product_mng,low
497,728,728,13116.0,0.54,0.55,5.0,268.0,4.0,0.0,0.0,product_mng,high
498,729,729,9493.0,0.59,0.72,3.0,159.0,2.0,0.0,0.0,sales,medium
499,730,730,7269.0,0.73,0.65,3.0,175.0,3.0,0.0,0.0,accounting,high
500,731,731,14352.0,0.41,0.58,3.0,133.0,3.0,0.0,0.0,support,low
501,732,732,4320.0,0.6,0.95,3.0,198.0,2.0,1.0,0.0,sales,low
502,734,734,2865.0,0.48,0.43,2.0,127.0,3.0,0.0,0.0,IT,low
503,735,735,2890.0,0.5,0.63,4.0,165.0,3.0,0.0,0.0,sales,medium
504,737,737,7744.0,0.61,0.43,5.0,134.0,6.0,1.0,0.0,RandD,low
505,739,739,8508.0,0.75,1.0,3.0,266.0,3.0,0.0,0.0,hr,medium
506,741,741,14114.0,0.82,0.55,3.0,179.0,3.0,0.0,1.0,management,low
507,743,743,13647.0,0.4,0.51,2.0,98.0,3.0,0.0,0.0,technical,low
508,744,744,3715.0,0.76,0.76,4.0,236.0,2.0,0.0,0.0,sales,medium
509,745,745,3248.0,0.31,0.4,6.0,287.0,6.0,0.0,0.0,product_mng,low
510,746,746,14642.0,0.7,0.99,4.0,301.0,5.0,0.0,0.0,sales,medium
511,748,748,14457.0,0.66,0.51,3.0,144.0,5.0,0.0,0.0,RandD,low
512,749,749,1.0,0.86,0.76,4.0,224.0,10.0,0.0,0.0,management,high
513,751,751,12244.0,0.81,0.76,2.0,152.0,8.0,1.0,0.0,sales,low
514,752,752,13856.0,0.61,0.76,4.0,227.0,4.0,0.0,0.0,management,medium
515,753,753,8933.0,0.88,0.46,2.0,155.0,3.0,0.0,0.0,accounting,low
516,754,754,12766.0,0.66,0.56,5.0,204.0,3.0,0.0,0.0,support,low
517,757,757,13626.0,0.57,0.85,3.0,168.0,6.0,1.0,0.0,sales,low
518,760,760,2801.0,0.64,0.51,4.0,182.0,3.0,0.0,0.0,RandD,low
519,763,763,8732.0,0.66,0.74,4.0,161.0,5.0,0.0,0.0,sales,low
520,765,765,6314.0,0.68,0.61,3.0,144.0,3.0,0.0,0.0,marketing,low
521,766,766,1675.0,0.76,0.55,4.0,202.0,4.0,0.0,0.0,hr,medium
522,767,767,3962.0,0.48,0.64,3.0,199.0,3.0,0.0,0.0,hr,medium
523,768,768,957.0,0.66,0.93,4.0,260.0,5.0,1.0,0.0,IT,low
524,769,769,5926.0,0.72,0.74,3.0,244.0,4.0,0.0,0.0,RandD,medium
525,770,770,4642.0,0.83,0.76,3.0,248.0,4.0,1.0,0.0,accounting,medium
526,771,771,4858.0,0.77,0.83,3.0,201.0,4.0,0.0,0.0,sales,medium
527,772,772,9771.0,0.47,0.51,3.0,183.0,3.0,0.0,0.0,marketing,high
528,773,773,1244.0,0.11,0.85,7.0,292.0,4.0,0.0,0.0,marketing,low
529,775,775,8906.0,0.39,0.43,2.0,130.0,3.0,0.0,0.0,sales,low
530,776,776,1851.0,0.78,0.97,4.0,202.0,6.0,0.0,0.0,IT,low
531,777,777,14999.0,0.45,0.73,2.0,132.0,3.0,0.0,0.0,product_mng,high
532,779,779,3665.0,0.78,0.76,3.0,233.0,3.0,0.0,0.0,IT,low
533,782,782,7638.0,0.72,0.72,3.0,201.0,7.0,1.0,0.0,accounting,low
534,784,784,3323.0,0.4,0.45,2.0,166.0,3.0,1.0,0.0,RandD,low
535,785,785,2958.0,0.7,0.72,3.0,196.0,3.0,0.0,0.0,hr,medium
536,786,786,13176.0,0.48,0.74,3.0,185.0,2.0,1.0,0.0,RandD,high
537,789,789,13006.0,0.61,0.77,3.0,145.0,3.0,0.0,1.0,accounting,low
538,790,790,9559.0,0.72,0.83,3.0,264.0,7.0,0.0,0.0,management,low
539,792,792,3985.0,0.84,0.96,7.0,252.0,4.0,0.0,0.0,support,low
540,796,796,3158.0,0.84,0.57,4.0,116.0,8.0,0.0,0.0,management,high
541,798,798,7293.0,0.59,0.76,3.0,165.0,2.0,0.0,0.0,sales,medium
542,800,800,8072.0,0.93,0.58,4.0,122.0,8.0,1.0,0.0,sales,medium
543,802,802,5900.0,0.63,0.89,5.0,259.0,6.0,0.0,0.0,support,high
544,803,803,3868.0,0.26,0.81,3.0,183.0,4.0,0.0,0.0,support,medium
545,804,804,11873.0,0.42,0.91,3.0,177.0,3.0,0.0,0.0,sales,low
546,809,809,8731.0,0.64,0.99,4.0,280.0,2.0,0.0,0.0,RandD,low
547,813,813,2578.0,0.39,0.51,2.0,271.0,3.0,0.0,0.0,support,low
548,814,814,14484.0,0.4,0.41,2.0,148.0,4.0,0.0,0.0,IT,low
549,815,815,6155.0,0.62,0.71,3.0,203.0,2.0,1.0,0.0,sales,medium
550,816,816,13089.0,0.59,0.72,5.0,150.0,2.0,0.0,0.0,product_mng,medium
551,818,818,9491.0,0.9,0.9,3.0,198.0,3.0,0.0,0.0,accounting,high
552,819,819,4732.0,0.67,0.85,3.0,273.0,4.0,0.0,0.0,product_mng,low
553,820,820,9184.0,0.61,0.97,3.0,259.0,2.0,0.0,0.0,accounting,medium
554,821,821,5056.0,0.69,0.82,4.0,203.0,3.0,0.0,0.0,support,low
555,822,822,7232.0,0.58,0.72,4.0,228.0,3.0,0.0,0.0,marketing,medium
556,823,823,2864.0,0.41,0.65,4.0,158.0,3.0,0.0,0.0,accounting,low
557,824,824,14138.0,0.21,0.42,2.0,289.0,4.0,1.0,0.0,support,low
558,825,825,11642.0,0.69,0.49,4.0,259.0,5.0,0.0,0.0,IT,low
559,828,828,14387.0,0.1,0.88,7.0,295.0,5.0,0.0,0.0,technical,medium
560,829,829,65.0,0.72,0.9,4.0,271.0,5.0,0.0,0.0,IT,medium
561,830,830,11180.0,0.71,0.71,3.0,122.0,7.0,0.0,0.0,management,medium
562,833,833,3646.0,0.65,0.5,3.0,109.0,2.0,0.0,0.0,support,high
563,834,834,1947.0,0.74,0.52,4.0,158.0,3.0,0.0,0.0,technical,medium
564,836,836,13347.0,0.52,0.61,3.0,158.0,3.0,1.0,0.0,technical,high
565,837,837,14013.0,0.85,0.56,2.0,274.0,5.0,0.0,0.0,sales,low
566,839,839,492.0,0.64,0.49,2.0,132.0,3.0,0.0,0.0,marketing,medium
567,840,840,1365.0,0.78,0.57,5.0,143.0,2.0,0.0,0.0,sales,medium
568,841,841,7699.0,0.89,0.83,3.0,202.0,3.0,0.0,0.0,sales,medium
569,842,842,1382.0,0.76,0.72,3.0,206.0,2.0,1.0,0.0,RandD,medium
570,846,846,11254.0,0.71,0.79,4.0,252.0,3.0,0.0,1.0,marketing,low
571,847,847,9740.0,0.09,0.93,6.0,283.0,6.0,0.0,0.0,sales,low
572,849,849,540.0,0.11,0.8,6.0,283.0,5.0,0.0,0.0,marketing,low
573,850,850,10555.0,0.53,0.74,5.0,202.0,2.0,1.0,0.0,support,high
574,852,852,8695.0,0.39,0.5,2.0,143.0,3.0,0.0,0.0,sales,low
575,853,853,1958.0,0.88,0.92,4.0,239.0,5.0,0.0,0.0,management,low
576,855,855,2328.0,0.17,0.85,3.0,243.0,4.0,0.0,0.0,support,medium
577,856,856,4262.0,0.15,0.98,6.0,289.0,4.0,0.0,0.0,IT,low
578,857,857,6626.0,0.79,0.82,3.0,139.0,8.0,1.0,0.0,sales,medium
579,858,858,13528.0,0.74,0.75,5.0,250.0,3.0,0.0,0.0,sales,high
580,859,859,2880.0,0.63,0.61,3.0,159.0,2.0,0.0,0.0,hr,medium
581,860,860,2974.0,0.11,0.92,6.0,254.0,4.0,0.0,0.0,marketing,low
582,862,862,14436.0,0.6,0.5,3.0,96.0,3.0,0.0,0.0,product_mng,low
583,863,863,7868.0,0.76,0.78,5.0,258.0,3.0,0.0,0.0,sales,low
584,864,864,13375.0,0.11,0.89,7.0,262.0,4.0,0.0,0.0,sales,low
585,865,865,307.0,0.7,0.89,5.0,285.0,5.0,0.0,0.0,IT,medium
586,867,867,974.0,0.38,0.45,2.0,141.0,3.0,0.0,0.0,sales,low
587,868,868,14327.0,0.65,0.61,3.0,177.0,10.0,0.0,0.0,accounting,high
588,870,870,13457.0,0.71,0.74,3.0,187.0,7.0,0.0,0.0,sales,medium
589,872,872,4702.0,0.67,0.54,3.0,150.0,3.0,0.0,0.0,product_mng,high
590,873,873,4751.0,0.79,0.59,3.0,158.0,3.0,0.0,0.0,technical,low
591,875,875,1408.0,0.11,0.99,6.0,102.0,4.0,0.0,0.0,technical,medium
592,876,876,10652.0,0.69,0.65,3.0,120.0,3.0,0.0,1.0,product_mng,low
593,877,877,7226.0,0.58,0.98,4.0,263.0,6.0,0.0,0.0,technical,low
594,878,878,6956.0,0.93,0.87,4.0,204.0,5.0,0.0,0.0,IT,medium
595,879,879,9024.0,0.98,0.72,3.0,204.0,8.0,0.0,0.0,sales,low
596,881,881,12058.0,0.64,0.92,3.0,277.0,4.0,0.0,0.0,support,low
597,882,882,7290.0,0.71,0.45,4.0,173.0,3.0,0.0,1.0,hr,medium
598,885,885,9109.0,0.65,0.88,3.0,199.0,3.0,0.0,0.0,hr,low
599,886,886,4594.0,0.6,0.68,3.0,149.0,2.0,1.0,0.0,hr,medium
600,888,888,691.0,0.15,0.89,6.0,289.0,4.0,0.0,0.0,IT,low
601,889,889,11418.0,0.63,0.88,3.0,267.0,8.0,0.0,0.0,IT,medium
602,890,890,13957.0,0.52,0.62,3.0,142.0,10.0,0.0,0.0,sales,high
603,892,892,2547.0,0.11,0.59,6.0,285.0,5.0,0.0,0.0,technical,high
604,894,894,6525.0,0.59,0.7,6.0,202.0,6.0,0.0,0.0,IT,high
605,895,895,2857.0,0.6,0.52,5.0,252.0,8.0,0.0,0.0,sales,medium
606,896,896,863.0,0.8,0.88,4.0,267.0,5.0,0.0,0.0,accounting,medium
607,897,897,9054.0,0.79,0.99,4.0,262.0,5.0,0.0,0.0,accounting,medium
608,898,898,12593.0,0.92,0.71,4.0,218.0,8.0,0.0,0.0,management,high
609,899,899,1.0,0.74,1.0,5.0,254.0,4.0,0.0,0.0,support,low
610,901,901,4578.0,0.48,0.45,2.0,158.0,3.0,0.0,0.0,IT,medium
611,903,903,10297.0,0.61,0.72,4.0,198.0,3.0,0.0,0.0,sales,medium
612,904,904,1649.0,0.86,0.74,6.0,261.0,6.0,0.0,0.0,technical,high
613,905,905,3537.0,0.15,0.87,4.0,256.0,5.0,1.0,0.0,management,medium
614,909,909,13622.0,0.67,0.79,4.0,262.0,7.0,0.0,0.0,sales,medium
615,911,911,13543.0,0.4,0.48,2.0,261.0,2.0,0.0,0.0,support,low
616,912,912,7715.0,0.62,0.72,3.0,187.0,3.0,0.0,0.0,marketing,medium
617,913,913,5384.0,0.68,0.66,4.0,144.0,3.0,0.0,0.0,sales,medium
618,915,915,2279.0,0.66,0.78,3.0,199.0,2.0,0.0,0.0,hr,high
619,916,916,14927.0,0.12,0.93,5.0,162.0,3.0,0.0,0.0,sales,medium
620,917,917,10355.0,0.17,0.89,7.0,253.0,4.0,0.0,0.0,sales,medium
621,918,918,7865.0,0.61,0.8,3.0,198.0,3.0,0.0,0.0,RandD,low
622,919,919,5946.0,0.97,0.67,3.0,147.0,3.0,0.0,0.0,IT,medium
